date,time_point,group,subject,sick_severity,test_day,test_tp,rank,task,trial_time_point,code
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,gaze_following,1,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,gaze_following,2,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,1,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,1,1
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,2,1
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,2,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,3,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,3,1
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,4,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,4,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,5,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,5,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,6,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,6,1
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,7,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,8,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,7,1
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,8,1
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,9,1
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,9,1
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,10,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,11,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,10,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,11,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,causality,12,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,inference,12,1
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,gaze_following,3,0
20200818,1,a_chimp,robert,NA,no,0,-0.8059275337004248,gaze_following,4,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,gaze_following,1,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,gaze_following,2,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,1,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,1,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,2,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,2,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,3,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,3,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,4,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,4,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,5,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,5,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,6,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,6,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,7,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,8,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,7,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,8,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,9,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,9,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,10,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,11,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,10,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,11,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,causality,12,0
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,inference,12,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,gaze_following,3,1
20200819,1,a_chimp,corrie,0,yes,0,1.4317824670762276,gaze_following,4,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,gaze_following,5,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,gaze_following,6,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,1,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,2,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,3,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,4,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,5,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,6,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,7,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,8,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,9,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,10,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,11,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,quantity,12,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_place,1,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_place,2,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_place,3,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_place,4,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_feature,1,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_feature,2,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_feature,3,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_feature,4,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_feature,5,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_feature,6,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_feature,7,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,switching_feature,8,0
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,gaze_following,7,1
20200819,1,a_chimp,riet,0,yes,0,-0.48625467644661735,gaze_following,8,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,gaze_following,5,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,gaze_following,6,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,1,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,2,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,3,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,4,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,5,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,6,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,7,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,8,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,9,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,10,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,11,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,quantity,12,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_place,1,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_place,2,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_place,3,1
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_place,4,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_feature,1,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_feature,2,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_feature,3,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_feature,4,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_feature,5,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_feature,6,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_feature,7,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,switching_feature,8,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,gaze_following,7,0
20200819,1,a_chimp,dorien,0,yes,0,1.1121096098224201,gaze_following,8,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,gaze_following,5,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,gaze_following,6,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,1,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,2,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,3,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,4,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,5,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,6,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,7,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,8,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,9,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,10,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,11,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,quantity,12,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_place,1,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_place,2,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_place,3,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_place,4,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_feature,1,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_feature,2,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_feature,3,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_feature,4,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_feature,5,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_feature,6,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_feature,7,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,switching_feature,8,0
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,gaze_following,7,1
20200819,1,a_chimp,sandra,0,yes,0,2.0711281815838425,gaze_following,8,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,gaze_following,5,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,gaze_following,6,0
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,1,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,2,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,3,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,4,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,5,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,6,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,7,0
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,8,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,9,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,10,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,11,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,quantity,12,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_place,1,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_place,2,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_place,3,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_place,4,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_feature,1,0
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_feature,2,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_feature,3,0
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_feature,4,0
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_feature,5,0
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_feature,6,1
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_feature,7,0
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,switching_feature,8,0
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,gaze_following,7,0
20200819,1,a_chimp,frodo,0,yes,0,-1.1256003909542323,gaze_following,8,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,gaze_following,5,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,gaze_following,6,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,1,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,2,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,3,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,4,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,5,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,6,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,7,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,8,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,9,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,10,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,11,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,quantity,12,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_place,1,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_place,2,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_place,3,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_place,4,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_feature,1,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_feature,2,1
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_feature,3,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_feature,4,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_feature,5,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_feature,6,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_feature,7,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,switching_feature,8,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,gaze_following,7,0
20200819,1,a_chimp,tai,0,yes,0,-0.16658181919280984,gaze_following,8,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,gaze_following,5,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,gaze_following,6,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,1,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,2,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,3,1
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,4,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,5,1
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,6,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,7,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,8,1
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,9,1
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,10,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,11,1
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,quantity,12,1
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_place,1,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_place,2,1
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_place,3,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_place,4,1
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_feature,1,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_feature,2,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_feature,3,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_feature,4,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_feature,5,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_feature,6,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_feature,7,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,switching_feature,8,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,gaze_following,7,0
20200819,1,a_chimp,natascha,0,yes,0,0.15309103806099764,gaze_following,8,0
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,gaze_following,1,0
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,gaze_following,2,0
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,1,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,1,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,2,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,2,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,3,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,3,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,4,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,4,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,5,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,5,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,6,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,6,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,7,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,8,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,7,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,8,0
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,9,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,9,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,10,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,11,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,10,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,11,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,causality,12,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,inference,12,1
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,gaze_following,3,0
20200820,1,orangutan,padana,0,no,0,-0.48625467644661735,gaze_following,4,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,gaze_following,1,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,gaze_following,2,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,1,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,1,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,2,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,2,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,3,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,3,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,4,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,4,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,5,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,5,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,6,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,6,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,7,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,8,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,7,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,8,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,9,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,9,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,10,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,11,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,10,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,11,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,causality,12,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,inference,12,1
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,gaze_following,3,0
20200820,1,orangutan,pini,4,no,0,-0.8059275337004248,gaze_following,4,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,gaze_following,1,0
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,gaze_following,2,0
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,1,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,1,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,2,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,2,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,3,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,3,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,4,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,4,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,5,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,5,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,6,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,6,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,7,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,8,0
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,7,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,8,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,9,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,9,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,10,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,11,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,10,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,11,0
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,causality,12,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,inference,12,1
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,gaze_following,3,0
20200820,1,orangutan,dokana,7,no,0,-0.48625467644661735,gaze_following,4,0
